
SQL*Plus: Release 11.2.0.3.0 Production on Wed Jun 12 15:39:13 2013

Copyright (c) 1982, 2011, Oracle.  All rights reserved.


Connected to:
Oracle Database 11g Enterprise Edition Release 11.2.0.3.0 - 64bit Production

SQL> SQL> 
V$LOG_HISTORY		       SYNONYM		   PUBLIC
V$MANAGED_STANDBY	       SYNONYM		   PUBLIC
V$MAP_COMP_LIST 	       SYNONYM		   PUBLIC
V$MAP_ELEMENT		       SYNONYM		   PUBLIC
V$MAP_EXT_ELEMENT	       SYNONYM		   PUBLIC
V$MAP_FILE		       SYNONYM		   PUBLIC
V$MAP_FILE_EXTENT	       SYNONYM		   PUBLIC
V$MAP_FILE_IO_STACK	       SYNONYM		   PUBLIC
V$MAP_LIBRARY		       SYNONYM		   PUBLIC
V$MAP_SUBELEMENT	       SYNONYM		   PUBLIC
V$MAX_ACTIVE_SESS_TARGET_MTH   SYNONYM		   PUBLIC
V$MEMORY_CURRENT_RESIZE_OPS    SYNONYM		   PUBLIC
V$MEMORY_DYNAMIC_COMPONENTS    SYNONYM		   PUBLIC
V$MEMORY_RESIZE_OPS	       SYNONYM		   PUBLIC
V$MEMORY_TARGET_ADVICE	       SYNONYM		   PUBLIC
V$METRIC		       SYNONYM		   PUBLIC
V$METRICGROUP		       SYNONYM		   PUBLIC
V$METRICNAME		       SYNONYM		   PUBLIC
V$METRIC_HISTORY	       SYNONYM		   PUBLIC
V$MTTR_TARGET_ADVICE	       SYNONYM		   PUBLIC
V$MUTEX_SLEEP		       SYNONYM		   PUBLIC
V$MUTEX_SLEEP_HISTORY	       SYNONYM		   PUBLIC
V$MVREFRESH		       SYNONYM		   PUBLIC
V$MYSTAT		       SYNONYM		   PUBLIC
V$NFS_CLIENTS		       SYNONYM		   PUBLIC
V$NFS_LOCKS		       SYNONYM		   PUBLIC
V$NFS_OPEN_FILES	       SYNONYM		   PUBLIC
V$NLS_PARAMETERS	       SYNONYM		   PUBLIC
V$NLS_VALID_VALUES	       SYNONYM		   PUBLIC
V$OBJECT_DEPENDENCY	       SYNONYM		   PUBLIC
V$OBJECT_DML_FREQUENCIES       SYNONYM		   PUBLIC
V$OBJECT_PRIVILEGE	       SYNONYM		   PUBLIC
V$OBJECT_USAGE		       VIEW		   SYS
V$OBJECT_USAGE		       SYNONYM		   PUBLIC
V$OBSOLETE_PARAMETER	       SYNONYM		   PUBLIC
V$OFFLINE_RANGE 	       SYNONYM		   PUBLIC
V$OPEN_CURSOR		       SYNONYM		   PUBLIC
V$OPTION		       SYNONYM		   PUBLIC
V$OSSTAT		       SYNONYM		   PUBLIC
V$PARALLEL_DEGREE_LIMIT_MTH    SYNONYM		   PUBLIC
V$PARAMETER		       SYNONYM		   PUBLIC
V$PARAMETER2		       SYNONYM		   PUBLIC
V$PARAMETER_VALID_VALUES       SYNONYM		   PUBLIC
V$PERSISTENT_PUBLISHERS        SYNONYM		   PUBLIC
V$PERSISTENT_QMN_CACHE	       SYNONYM		   PUBLIC
V$PERSISTENT_QUEUES	       SYNONYM		   PUBLIC
V$PERSISTENT_SUBSCRIBERS       SYNONYM		   PUBLIC
V$PGASTAT		       SYNONYM		   PUBLIC
V$PGA_TARGET_ADVICE	       SYNONYM		   PUBLIC
V$PGA_TARGET_ADVICE_HISTOGRAM  SYNONYM		   PUBLIC
V$POLICY_HISTORY	       SYNONYM		   PUBLIC
V$PQ_SESSTAT		       SYNONYM		   PUBLIC
V$PQ_SLAVE		       SYNONYM		   PUBLIC
V$PQ_SYSSTAT		       SYNONYM		   PUBLIC
V$PQ_TQSTAT		       SYNONYM		   PUBLIC
V$PROCESS		       SYNONYM		   PUBLIC
V$PROCESS_GROUP 	       SYNONYM		   PUBLIC
V$PROCESS_MEMORY	       SYNONYM		   PUBLIC
V$PROCESS_MEMORY_DETAIL        SYNONYM		   PUBLIC
V$PROCESS_MEMORY_DETAIL_PROG   SYNONYM		   PUBLIC
V$PROPAGATION_RECEIVER	       SYNONYM		   PUBLIC
V$PROPAGATION_SENDER	       SYNONYM		   PUBLIC
V$PROXY_ARCHIVEDLOG	       SYNONYM		   PUBLIC
V$PROXY_ARCHIVELOG_DETAILS     SYNONYM		   PUBLIC
V$PROXY_ARCHIVELOG_SUMMARY     SYNONYM		   PUBLIC
V$PROXY_COPY_DETAILS	       SYNONYM		   PUBLIC
V$PROXY_COPY_SUMMARY	       SYNONYM		   PUBLIC
V$PROXY_DATAFILE	       SYNONYM		   PUBLIC
V$PWFILE_USERS		       SYNONYM		   PUBLIC
V$PX_BUFFER_ADVICE	       SYNONYM		   PUBLIC
V$PX_INSTANCE_GROUP	       SYNONYM		   PUBLIC
V$PX_PROCESS		       SYNONYM		   PUBLIC
V$PX_PROCESS_SYSSTAT	       SYNONYM		   PUBLIC
V$PX_SESSION		       SYNONYM		   PUBLIC
V$PX_SESSTAT		       SYNONYM		   PUBLIC
V$QMON_COORDINATOR_STATS       SYNONYM		   PUBLIC
V$QMON_SERVER_STATS	       SYNONYM		   PUBLIC
V$QMON_TASKS		       SYNONYM		   PUBLIC
V$QMON_TASK_STATS	       SYNONYM		   PUBLIC
V$QUEUE 		       SYNONYM		   PUBLIC
V$QUEUEING_MTH		       SYNONYM		   PUBLIC
V$RECOVERY_AREA_USAGE	       SYNONYM		   PUBLIC
V$RECOVERY_FILE_DEST	       SYNONYM		   PUBLIC
V$RECOVERY_FILE_STATUS	       SYNONYM		   PUBLIC
V$RECOVERY_LOG		       SYNONYM		   PUBLIC
V$RECOVERY_PROGRESS	       SYNONYM		   PUBLIC
V$RECOVERY_STATUS	       SYNONYM		   PUBLIC
V$RECOVER_FILE		       SYNONYM		   PUBLIC
V$REDO_DEST_RESP_HISTOGRAM     SYNONYM		   PUBLIC
V$REPLPROP		       SYNONYM		   PUBLIC
V$REPLQUEUE		       SYNONYM		   PUBLIC
V$REQDIST		       SYNONYM		   PUBLIC
V$RESERVED_WORDS	       SYNONYM		   PUBLIC
V$RESOURCE		       SYNONYM		   PUBLIC
V$RESOURCE_LIMIT	       SYNONYM		   PUBLIC
V$RESTORE_POINT 	       SYNONYM		   PUBLIC
V$RESULT_CACHE_DEPENDENCY      SYNONYM		   PUBLIC
V$RESULT_CACHE_MEMORY	       SYNONYM		   PUBLIC
V$RESULT_CACHE_OBJECTS	       SYNONYM		   PUBLIC
V$RESULT_CACHE_STATISTICS      SYNONYM		   PUBLIC
V$RESUMABLE		       SYNONYM		   PUBLIC
V$RFS_THREAD		       SYNONYM		   PUBLIC
V$RMAN_BACKUP_JOB_DETAILS      SYNONYM		   PUBLIC
V$RMAN_BACKUP_SUBJOB_DETAILS   SYNONYM		   PUBLIC
V$RMAN_BACKUP_TYPE	       SYNONYM		   PUBLIC
V$RMAN_COMPRESSION_ALGORITHM   SYNONYM		   PUBLIC
V$RMAN_CONFIGURATION	       SYNONYM		   PUBLIC
V$RMAN_ENCRYPTION_ALGORITHMS   SYNONYM		   PUBLIC
V$RMAN_OUTPUT		       SYNONYM		   PUBLIC
V$RMAN_STATUS		       SYNONYM		   PUBLIC
V$ROLLNAME		       SYNONYM		   PUBLIC
V$ROLLSTAT		       SYNONYM		   PUBLIC
V$ROWCACHE		       SYNONYM		   PUBLIC
V$ROWCACHE_PARENT	       SYNONYM		   PUBLIC
V$ROWCACHE_SUBORDINATE	       SYNONYM		   PUBLIC
V$RSRCMGRMETRIC 	       SYNONYM		   PUBLIC
V$RSRCMGRMETRIC_HISTORY        SYNONYM		   PUBLIC
V$RSRC_CONSUMER_GROUP	       SYNONYM		   PUBLIC
V$RSRC_CONSUMER_GROUP_CPU_MTH  SYNONYM		   PUBLIC
V$RSRC_CONS_GROUP_HISTORY      SYNONYM		   PUBLIC
V$RSRC_PLAN		       SYNONYM		   PUBLIC
V$RSRC_PLAN_CPU_MTH	       SYNONYM		   PUBLIC
V$RSRC_PLAN_HISTORY	       SYNONYM		   PUBLIC
V$RSRC_SESSION_INFO	       SYNONYM		   PUBLIC
V$RULE			       SYNONYM		   PUBLIC
V$RULE_SET		       SYNONYM		   PUBLIC
V$RULE_SET_AGGREGATE_STATS     SYNONYM		   PUBLIC
V$SCHEDULER_RUNNING_JOBS       SYNONYM		   PUBLIC
V$SECUREFILE_TIMER	       SYNONYM		   PUBLIC
V$SEGMENT_STATISTICS	       SYNONYM		   PUBLIC
V$SEGSPACE_USAGE	       SYNONYM		   PUBLIC
V$SEGSTAT		       SYNONYM		   PUBLIC
V$SEGSTAT_NAME		       SYNONYM		   PUBLIC
V$SERVICEMETRIC 	       SYNONYM		   PUBLIC
V$SERVICEMETRIC_HISTORY        SYNONYM		   PUBLIC
V$SERVICES		       SYNONYM		   PUBLIC
V$SERVICE_EVENT 	       SYNONYM		   PUBLIC
V$SERVICE_STATS 	       SYNONYM		   PUBLIC
V$SERVICE_WAIT_CLASS	       SYNONYM		   PUBLIC
V$SERV_MOD_ACT_STATS	       SYNONYM		   PUBLIC
V$SESSION		       SYNONYM		   PUBLIC
V$SESSION_BLOCKERS	       SYNONYM		   PUBLIC
V$SESSION_CONNECT_INFO	       SYNONYM		   PUBLIC
V$SESSION_CURSOR_CACHE	       SYNONYM		   PUBLIC
V$SESSION_EVENT 	       SYNONYM		   PUBLIC
V$SESSION_FIX_CONTROL	       SYNONYM		   PUBLIC
V$SESSION_LONGOPS	       SYNONYM		   PUBLIC
V$SESSION_OBJECT_CACHE	       SYNONYM		   PUBLIC
V$SESSION_WAIT		       SYNONYM		   PUBLIC
V$SESSION_WAIT_CLASS	       SYNONYM		   PUBLIC
V$SESSION_WAIT_HISTORY	       SYNONYM		   PUBLIC
V$SESSMETRIC		       SYNONYM		   PUBLIC
V$SESSTAT		       SYNONYM		   PUBLIC
V$SESS_IO		       SYNONYM		   PUBLIC
V$SESS_TIME_MODEL	       SYNONYM		   PUBLIC
V$SES_OPTIMIZER_ENV	       SYNONYM		   PUBLIC
V$SGA			       SYNONYM		   PUBLIC
V$SGAINFO		       SYNONYM		   PUBLIC
V$SGASTAT		       SYNONYM		   PUBLIC
V$SGA_CURRENT_RESIZE_OPS       SYNONYM		   PUBLIC
V$SGA_DYNAMIC_COMPONENTS       SYNONYM		   PUBLIC
V$SGA_DYNAMIC_FREE_MEMORY      SYNONYM		   PUBLIC
V$SGA_RESIZE_OPS	       SYNONYM		   PUBLIC
V$SGA_TARGET_ADVICE	       SYNONYM		   PUBLIC
V$SHARED_POOL_ADVICE	       SYNONYM		   PUBLIC
V$SHARED_POOL_RESERVED	       SYNONYM		   PUBLIC
V$SHARED_SERVER 	       SYNONYM		   PUBLIC
V$SHARED_SERVER_MONITOR        SYNONYM		   PUBLIC
V$SORT_SEGMENT		       SYNONYM		   PUBLIC
V$SORT_USAGE		       SYNONYM		   PUBLIC
V$SPPARAMETER		       SYNONYM		   PUBLIC
V$SQL			       SYNONYM		   PUBLIC
V$SQLAREA		       SYNONYM		   PUBLIC
V$SQLAREA_PLAN_HASH	       SYNONYM		   PUBLIC
V$SQLCOMMAND		       SYNONYM		   PUBLIC
V$SQLFN_ARG_METADATA	       SYNONYM		   PUBLIC
V$SQLFN_METADATA	       SYNONYM		   PUBLIC
V$SQLPA_METRIC		       SYNONYM		   PUBLIC
V$SQLSTATS		       SYNONYM		   PUBLIC
V$SQLSTATS_PLAN_HASH	       SYNONYM		   PUBLIC
V$SQLTEXT		       SYNONYM		   PUBLIC
V$SQLTEXT_WITH_NEWLINES        SYNONYM		   PUBLIC
V$SQLXS 		       SYNONYM		   PUBLIC
V$SQL_BIND_CAPTURE	       SYNONYM		   PUBLIC
V$SQL_BIND_DATA 	       SYNONYM		   PUBLIC
V$SQL_BIND_METADATA	       SYNONYM		   PUBLIC
V$SQL_CS_HISTOGRAM	       SYNONYM		   PUBLIC
V$SQL_CS_SELECTIVITY	       SYNONYM		   PUBLIC
V$SQL_CS_STATISTICS	       SYNONYM		   PUBLIC
V$SQL_CURSOR		       SYNONYM		   PUBLIC
V$SQL_FEATURE		       SYNONYM		   PUBLIC
V$SQL_FEATURE_DEPENDENCY       SYNONYM		   PUBLIC
V$SQL_FEATURE_HIERARCHY        SYNONYM		   PUBLIC
V$SQL_HINT		       SYNONYM		   PUBLIC
V$SQL_JOIN_FILTER	       SYNONYM		   PUBLIC
V$SQL_MONITOR		       SYNONYM		   PUBLIC
V$SQL_OPTIMIZER_ENV	       SYNONYM		   PUBLIC
V$SQL_PLAN		       SYNONYM		   PUBLIC
V$SQL_PLAN_MONITOR	       SYNONYM		   PUBLIC
V$SQL_PLAN_STATISTICS	       SYNONYM		   PUBLIC
V$SQL_PLAN_STATISTICS_ALL      SYNONYM		   PUBLIC
V$SQL_REDIRECTION	       SYNONYM		   PUBLIC
V$SQL_SHARED_CURSOR	       SYNONYM		   PUBLIC
V$SQL_SHARED_MEMORY	       SYNONYM		   PUBLIC
V$SQL_WORKAREA		       SYNONYM		   PUBLIC
V$SQL_WORKAREA_ACTIVE	       SYNONYM		   PUBLIC
V$SQL_WORKAREA_HISTOGRAM       SYNONYM		   PUBLIC
V$SSCR_SESSIONS 	       SYNONYM		   PUBLIC
V$STANDBY_EVENT_HISTOGRAM      SYNONYM		   PUBLIC
V$STANDBY_LOG		       SYNONYM		   PUBLIC
V$STATISTICS_LEVEL	       SYNONYM		   PUBLIC
V$STATNAME		       SYNONYM		   PUBLIC
V$STREAMS_APPLY_COORDINATOR    SYNONYM		   PUBLIC
V$STREAMS_APPLY_READER	       SYNONYM		   PUBLIC
V$STREAMS_APPLY_SERVER	       SYNONYM		   PUBLIC
V$STREAMS_CAPTURE	       SYNONYM		   PUBLIC
V$STREAMS_MESSAGE_TRACKING     SYNONYM		   PUBLIC
V$STREAMS_POOL_ADVICE	       SYNONYM		   PUBLIC
V$STREAMS_POOL_STATISTICS      SYNONYM		   PUBLIC
V$STREAMS_TRANSACTION	       SYNONYM		   PUBLIC
V$SUBCACHE		       SYNONYM		   PUBLIC
V$SUBSCR_REGISTRATION_STATS    SYNONYM		   PUBLIC
V$SYSAUX_OCCUPANTS	       SYNONYM		   PUBLIC
V$SYSMETRIC		       SYNONYM		   PUBLIC
V$SYSMETRIC_HISTORY	       SYNONYM		   PUBLIC
V$SYSMETRIC_SUMMARY	       SYNONYM		   PUBLIC
V$SYSSTAT		       SYNONYM		   PUBLIC
V$SYSTEM_CURSOR_CACHE	       SYNONYM		   PUBLIC
V$SYSTEM_EVENT		       SYNONYM		   PUBLIC
V$SYSTEM_FIX_CONTROL	       SYNONYM		   PUBLIC
V$SYSTEM_PARAMETER	       SYNONYM		   PUBLIC
V$SYSTEM_PARAMETER2	       SYNONYM		   PUBLIC
V$SYSTEM_WAIT_CLASS	       SYNONYM		   PUBLIC
V$SYS_OPTIMIZER_ENV	       SYNONYM		   PUBLIC
V$SYS_TIME_MODEL	       SYNONYM		   PUBLIC
V$TABLESPACE		       SYNONYM		   PUBLIC
V$TARGETRBA		       SYNONYM		   PUBLIC
V$TEMPFILE		       SYNONYM		   PUBLIC
V$TEMPORARY_LOBS	       SYNONYM		   PUBLIC
V$TEMPSEG_USAGE 	       SYNONYM		   PUBLIC
V$TEMPSTAT		       SYNONYM		   PUBLIC
V$TEMPSTATXS		       SYNONYM		   PUBLIC
V$TEMP_CACHE_TRANSFER	       SYNONYM		   PUBLIC
V$TEMP_EXTENT_MAP	       SYNONYM		   PUBLIC
V$TEMP_EXTENT_POOL	       SYNONYM		   PUBLIC
V$TEMP_PING		       SYNONYM		   PUBLIC
V$TEMP_SPACE_HEADER	       SYNONYM		   PUBLIC
V$THREAD		       SYNONYM		   PUBLIC
V$THRESHOLD_TYPES	       SYNONYM		   PUBLIC
V$TIMER 		       SYNONYM		   PUBLIC
V$TIMEZONE_FILE 	       SYNONYM		   PUBLIC
V$TIMEZONE_NAMES	       SYNONYM		   PUBLIC
V$TOPLEVELCALL		       SYNONYM		   PUBLIC
V$TRANSACTION		       SYNONYM		   PUBLIC
V$TRANSACTION_ENQUEUE	       SYNONYM		   PUBLIC
V$TRANSPORTABLE_PLATFORM       SYNONYM		   PUBLIC
V$TSM_SESSIONS		       SYNONYM		   PUBLIC
V$TYPE_SIZE		       SYNONYM		   PUBLIC
V$UNDOSTAT		       SYNONYM		   PUBLIC
V$UNUSABLE_BACKUPFILE_DETAILS  SYNONYM		   PUBLIC
V$VERSION		       SYNONYM		   PUBLIC
V$VPD_POLICY		       SYNONYM		   PUBLIC
V$WAITCLASSMETRIC	       SYNONYM		   PUBLIC
V$WAITCLASSMETRIC_HISTORY      SYNONYM		   PUBLIC
V$WAITSTAT		       SYNONYM		   PUBLIC
V$WAIT_CHAINS		       SYNONYM		   PUBLIC
V$WALLET		       SYNONYM		   PUBLIC
V$WLM_PCMETRIC		       SYNONYM		   PUBLIC
V$WLM_PCMETRIC_HISTORY	       SYNONYM		   PUBLIC
V$WLM_PC_STATS		       SYNONYM		   PUBLIC
V$WORKLOAD_REPLAY_THREAD       SYNONYM		   PUBLIC
V$XML_AUDIT_TRAIL	       SYNONYM		   PUBLIC
V$XSTREAM_CAPTURE	       SYNONYM		   PUBLIC
V$XSTREAM_MESSAGE_TRACKING     SYNONYM		   PUBLIC
V$XSTREAM_OUTBOUND_SERVER      SYNONYM		   PUBLIC
V$XSTREAM_TABLE_STATS	       SYNONYM		   PUBLIC
V$XSTREAM_TRANSACTION	       SYNONYM		   PUBLIC
V$XS_SESSION		       SYNONYM		   PUBLIC
V$XS_SESSION_ATTRIBUTE	       SYNONYM		   PUBLIC

OBJECT_NAME		       OBJECT_TYPE	   OWNER
------------------------------ ------------------- ------------------------------
V$XS_SESSION_ROLE	       SYNONYM		   PUBLIC
V$_LOCK 		       SYNONYM		   PUBLIC
V$_LOCK1		       SYNONYM		   PUBLIC
V$_SEQUENCES		       SYNONYM		   PUBLIC
VALOR_UNIDAD		       SYNONYM		   PUBLIC
VERSIONES_SOFT		       SYNONYM		   PUBLIC
VIDANULABONOU_PKG	       PACKAGE		   INFOMEDICA
VIDANULABONOU_PKG	       SYNONYM		   IMED
VIDBENCERTIF_PKG	       PACKAGE		   INFOMEDICA
VIDBENCERTIF_PKG	       SYNONYM		   IMED
VIDBENREC_PKG		       PACKAGE		   INFOMEDICA
VIDBENREC_PKG		       SYNONYM		   IMED
VIDCOPTRAN_PKG		       SYNONYM		   IMED
VIDDATOSPREST_PKG	       PACKAGE		   INFOMEDICA
VIDDATOSPREST_PKG	       SYNONYM		   IMED
VIDENROLA_PKG		       PACKAGE		   INFOMEDICA
VIDENROLA_PKG		       SYNONYM		   IMED
VIDENVBONIS_PKG 	       SYNONYM		   IMED
VIDENVBONIS_PKG 	       PACKAGE		   INFOMEDICA
VIDINFENROLA_PKG	       PACKAGE		   INFOMEDICA
VIDINFENROLA_PKG	       SYNONYM		   IMED
VIDLEERUTCOTIZ_PKG	       PACKAGE		   INFOMEDICA
VIDLEERUTCOTIZ_PKG	       SYNONYM		   IMED
VIDMENSAJEBEN_PKG	       PACKAGE		   INFOMEDICA
VIDMENSAJEBEN_PKG	       SYNONYM		   IMED
VIDNEWBENCERTIF_PKG	       PACKAGE		   INFOMEDICA
VIDPRESTPAQUETE_PKG	       PACKAGE		   INFOMEDICA
VIDPRESTPAQUETE_PKG	       SYNONYM		   IMED
VIDSOLICFOLIOS_PKG	       SYNONYM		   IMED
VIDSOLICFOLIOS_PKG	       PACKAGE		   INFOMEDICA
VIDVALIDACAT_PKG	       SYNONYM		   IMED
VIDVALIDACAT_PKG	       PACKAGE		   INFOMEDICA
VIDVALORIZI_PKG 	       PACKAGE		   INFOMEDICA
VIDVALORIZI_PKG 	       SYNONYM		   IMED
VIDVALORVARI_PKG	       PACKAGE		   INFOMEDICA
VIDVALORVARI_PKG	       SYNONYM		   IMED
VIDVALPRE_PKG		       PACKAGE		   INFOMEDICA
VIDVALPRE_PKG		       SYNONYM		   IMED
VIDVALTRANS_PKG 	       PACKAGE		   INFOMEDICA
VIDVALTRANS_PKG 	       SYNONYM		   IMED
VISTA_CARTOLAS		       SYNONYM		   PUBLIC
VLDM_VALOR_DOMINIO	       SYNONYM		   PUBLIC
V_$ACTIVE_INSTANCES	       VIEW		   SYS
V_$ACTIVE_SESS_POOL_MTH        VIEW		   SYS
V_$ADVISOR_CURRENT_SQLPLAN     VIEW		   SYS
V_$ADVISOR_PROGRESS	       VIEW		   SYS
V_$AW_CALC		       VIEW		   SYS
V_$AW_LONGOPS		       VIEW		   SYS
V_$AW_OLAP		       VIEW		   SYS
V_$AW_SESSION_INFO	       VIEW		   SYS
V_$BH			       VIEW		   SYS
V_$BLOCKING_QUIESCE	       VIEW		   SYS
V_$DIAG_CRITICAL_ERROR	       VIEW		   SYS
V_$DIAG_INFO		       VIEW		   SYS
V_$FLASHBACK_TXN_GRAPH	       VIEW		   SYS
V_$FLASHBACK_TXN_MODS	       VIEW		   SYS
V_$LOADISTAT		       VIEW		   SYS
V_$LOADPSTAT		       VIEW		   SYS
V_$LOCK_ACTIVITY	       VIEW		   SYS
V_$MAX_ACTIVE_SESS_TARGET_MTH  VIEW		   SYS
V_$NLS_PARAMETERS	       VIEW		   SYS
V_$NLS_VALID_VALUES	       VIEW		   SYS
V_$OPTION		       VIEW		   SYS
V_$PARALLEL_DEGREE_LIMIT_MTH   VIEW		   SYS
V_$PQ_SESSTAT		       VIEW		   SYS
V_$PQ_TQSTAT		       VIEW		   SYS
V_$QUEUEING_MTH 	       VIEW		   SYS
V_$RESTORE_POINT	       VIEW		   SYS
V_$RSRC_CONSUMER_GROUP	       VIEW		   SYS
V_$RSRC_CONSUMER_GROUP_CPU_MTH VIEW		   SYS
V_$RSRC_CONS_GROUP_HISTORY     VIEW		   SYS
V_$RSRC_PLAN		       VIEW		   SYS
V_$RSRC_PLAN_CPU_MTH	       VIEW		   SYS
V_$RSRC_PLAN_HISTORY	       VIEW		   SYS
V_$RSRC_SESSION_INFO	       VIEW		   SYS
V_$SESSION_CONNECT_INFO        VIEW		   SYS
V_$SESSION_LONGOPS	       VIEW		   SYS
V_$SQLFN_ARG_METADATA	       VIEW		   SYS
V_$SQLFN_METADATA	       VIEW		   SYS
V_$SQLPA_METRIC 	       VIEW		   SYS
V_$TEMPORARY_LOBS	       VIEW		   SYS
V_$TIMEZONE_FILE	       VIEW		   SYS
V_$TIMEZONE_NAMES	       VIEW		   SYS
V_$VERSION		       VIEW		   SYS
WEBGRABABONOS_PKG	       PACKAGE		   INFOMEDICA
WEBVALORIZI_PKG 	       PACKAGE		   INFOMEDICA
WEDNESDAY_WINDOW	       WINDOW		   SYS
WEEKEND_WINDOW		       WINDOW		   SYS
WEEKNIGHT_WINDOW	       WINDOW		   SYS
WITH_GRANT_OPTION	       FUNCTION 	   SYS
WLM_CAPABILITY_ARRAY	       SYNONYM		   PUBLIC
WLM_CAPABILITY_OBJECT	       SYNONYM		   PUBLIC
WLM_CLASSIFIER_PLAN	       SYNONYM		   PUBLIC
WLM_METRICS_STREAM	       SYNONYM		   PUBLIC
WLM_MPA_STREAM		       SYNONYM		   PUBLIC
WLM_VIOLATION_STREAM	       SYNONYM		   PUBLIC
WM$ALL_LOCKS_VIEW	       VIEW		   WMSYS
WM$ALL_NEXTVER_VIEW	       VIEW		   WMSYS
WM$ALL_NEXTVER_VIEW	       SYNONYM		   PUBLIC
WM$ALL_VERSION_HVIEW_WDEPTH    SYNONYM		   PUBLIC
WM$BASE_HIERARCHY_VIEW	       SYNONYM		   PUBLIC
WM$BASE_HIERARCHY_VIEW	       VIEW		   WMSYS
WM$BASE_NEXTVER_VIEW	       SYNONYM		   PUBLIC
WM$BASE_NEXTVER_VIEW	       VIEW		   WMSYS
WM$BASE_VERSION_VIEW	       VIEW		   WMSYS
WM$BASE_VERSION_VIEW	       SYNONYM		   PUBLIC
WM$CONF1_HIERARCHY_VIEW        SYNONYM		   PUBLIC
WM$CONF1_HIERARCHY_VIEW        VIEW		   WMSYS
WM$CONF1_NEXTVER_VIEW	       SYNONYM		   PUBLIC
WM$CONF1_NEXTVER_VIEW	       VIEW		   WMSYS
WM$CONF2_HIERARCHY_VIEW        SYNONYM		   PUBLIC
WM$CONF2_HIERARCHY_VIEW        VIEW		   WMSYS
WM$CONF2_NEXTVER_VIEW	       VIEW		   WMSYS
WM$CONF2_NEXTVER_VIEW	       SYNONYM		   PUBLIC
WM$CONF_BASE_HIERARCHY_VIEW    VIEW		   WMSYS
WM$CONF_BASE_HIERARCHY_VIEW    SYNONYM		   PUBLIC
WM$CONF_BASE_NEXTVER_VIEW      VIEW		   WMSYS
WM$CONF_BASE_NEXTVER_VIEW      SYNONYM		   PUBLIC
WM$CONVERTDBVERSION	       FUNCTION 	   WMSYS
WM$CURCONFLICT_NEXTVERS_VIEW   SYNONYM		   PUBLIC
WM$CURCONFLICT_NEXTVERS_VIEW   VIEW		   WMSYS
WM$CURCONFLICT_PARVERS_VIEW    SYNONYM		   PUBLIC
WM$CURCONFLICT_PARVERS_VIEW    VIEW		   WMSYS
WM$CURRENT_CHILD_NEXTVERS_VIEW VIEW		   WMSYS
WM$CURRENT_CHILD_NEXTVERS_VIEW SYNONYM		   PUBLIC
WM$CURRENT_CHILD_VERSIONS_VIEW VIEW		   WMSYS
WM$CURRENT_CHILD_VERSIONS_VIEW SYNONYM		   PUBLIC
WM$CURRENT_CONS_NEXTVERS_VIEW  VIEW		   WMSYS
WM$CURRENT_CONS_NEXTVERS_VIEW  SYNONYM		   PUBLIC
WM$CURRENT_CONS_VERSIONS_VIEW  SYNONYM		   PUBLIC
WM$CURRENT_CONS_VERSIONS_VIEW  VIEW		   WMSYS
WM$CURRENT_HIERARCHY_VIEW      SYNONYM		   PUBLIC
WM$CURRENT_HIERARCHY_VIEW      VIEW		   WMSYS
WM$CURRENT_MP_JOIN_POINTS      VIEW		   WMSYS
WM$CURRENT_NEXTVERS_VIEW       SYNONYM		   PUBLIC
WM$CURRENT_NEXTVERS_VIEW       VIEW		   WMSYS
WM$CURRENT_PARVERS_VIEW        SYNONYM		   PUBLIC
WM$CURRENT_PARVERS_VIEW        VIEW		   WMSYS
WM$CURRENT_SAVEPOINTS_VIEW     VIEW		   WMSYS
WM$CURRENT_SAVEPOINTS_VIEW     SYNONYM		   PUBLIC
WM$CURRENT_VER_VIEW	       VIEW		   WMSYS
WM$CURRENT_VER_VIEW	       SYNONYM		   PUBLIC
WM$CURRENT_WORKSPACE_VIEW      VIEW		   WMSYS
WM$CURRENT_WORKSPACE_VIEW      SYNONYM		   PUBLIC
WM$DIFF1_HIERARCHY_VIEW        SYNONYM		   PUBLIC
WM$DIFF1_HIERARCHY_VIEW        VIEW		   WMSYS
WM$DIFF1_NEXTVER_VIEW	       SYNONYM		   PUBLIC
WM$DIFF1_NEXTVER_VIEW	       VIEW		   WMSYS
WM$DIFF2_HIERARCHY_VIEW        SYNONYM		   PUBLIC
WM$DIFF2_HIERARCHY_VIEW        VIEW		   WMSYS
WM$DIFF2_NEXTVER_VIEW	       SYNONYM		   PUBLIC
WM$DIFF2_NEXTVER_VIEW	       VIEW		   WMSYS
WM$DISALLOWQNDML	       FUNCTION 	   WMSYS
WM$ED_UNDO_CODE_NODE_TYPE      TYPE		   WMSYS
WM$ED_UNDO_CODE_TABLE_TYPE     TYPE		   WMSYS
WM$EVENT_TYPE		       TYPE		   WMSYS
WM$GETDBVERSIONSTR	       FUNCTION 	   WMSYS
WM$LOCK_TABLE_TYPE	       TYPE		   WMSYS
WM$MODIFIED_TABLES_VIEW        VIEW		   WMSYS
WM$MP_JOIN_POINTS	       VIEW		   WMSYS
WM$MW_NEXTVERS_VIEW	       SYNONYM		   PUBLIC
WM$MW_NEXTVERS_VIEW	       VIEW		   WMSYS
WM$MW_PARVERS_VIEW	       VIEW		   WMSYS
WM$MW_VERSIONS_VIEW	       SYNONYM		   PUBLIC
